release,date,author,status,maturity,version,first,distribution,abstract
Quantum-Superpositions-Lazy-1.04,2021-01-08T17:40:00,BRTASTIC,backpan,released,1.04,,Quantum-Superpositions-Lazy,"Weighted QM-like superpositions with lazy evaluation"
PDF-TextBlock-0.12,2021-01-08T17:28:18,JHANNAH,cpan,released,0.12,,PDF-TextBlock,"Easier creation of text blocks when using PDF::API2 or PDF::Builder"
Kafka-Producer-Avro-v1.0.0,2021-01-08T17:20:26,ALVAROL,latest,released,v1.0.0,,Kafka-Producer-Avro,"Avro message producer for Apache Kafka."
Kafka-Consumer-Avro-v1.0.0,2021-01-08T17:20:15,ALVAROL,latest,released,v1.0.0,,Kafka-Consumer-Avro,"Avro message Consumer for Apache Kafka."
Confluent-SchemaRegistry-v1.0.0,2021-01-08T17:20:03,ALVAROL,latest,released,v1.0.0,,Confluent-SchemaRegistry,"A simple client for interacting with Confluent Schema Registry."
Selenium-Remote-Driver-1.39,2021-01-08T16:57:37,TEODESIAN,cpan,released,1.39,,Selenium-Remote-Driver,"Perl Client for Selenium Remote Driver"
DNS-Unbound-0.21_06,2021-01-08T16:52:20,FELIPE,cpan,developer,0.21_06,,DNS-Unbound,"libunbound in Perl"
Quantum-Superpositions-Lazy-1.03,2021-01-08T16:46:24,BRTASTIC,backpan,released,1.03,,Quantum-Superpositions-Lazy,"Weighted QM-like superpositions with lazy evaluation"
Net-HTTP-6.20,2021-01-08T16:23:10,OALDERS,cpan,released,6.20,,Net-HTTP,"Low-level HTTP connection (client)"
DNS-Unbound-0.21_05,2021-01-08T16:16:04,FELIPE,cpan,developer,0.21_05,,DNS-Unbound,"libunbound in Perl"
RapidApp-1.3401,2021-01-08T16:09:35,VANSTYN,cpan,released,1.3401,,RapidApp,"Turnkey ajaxy webapps"
Astro-Coord-ECI-VSOP87D-0.004,2021-01-08T14:43:06,WYANT,cpan,released,0.004,,Astro-Coord-ECI-VSOP87D,"Implement the VSOP87D position model."
Astro-Coord-ECI-TLE-Iridium-0.129,2021-01-08T14:37:45,WYANT,cpan,released,0.129,,Astro-Coord-ECI-TLE-Iridium,"Class to compute Iridium Classic flares"
Astro-App-Satpass2-0.046,2021-01-08T14:34:39,WYANT,cpan,released,0.046,,Astro-App-Satpass2,"Predict satellite visibility using Astro::Coord::ECI"
Crypt-JWT-0.030,2021-01-08T14:22:56,MIK,backpan,released,0.030,,Crypt-JWT,"JSON Web Token"
Perl-Critic-Policy-Variables-ProhibitUnusedVarsStricter-0.108_01,2021-01-08T14:08:50,WYANT,backpan,developer,0.108_01,,Perl-Critic-Policy-Variables-ProhibitUnusedVarsStricter,"Critique unused variables in Perl source"
Perl-Critic-Policy-RegularExpressions-ProhibitEmptyAlternatives-0.002_01,2021-01-08T14:06:05,WYANT,backpan,developer,0.002_01,,Perl-Critic-Policy-RegularExpressions-ProhibitEmptyAlternatives,"Beware empty alternatives, because they always match."
App-cpm-0.997000,2021-01-08T12:03:15,SKAJI,cpan,released,0.997000,,App-cpm,"a fast CPAN module installer"
XML-Sig-0.36,2021-01-08T11:50:22,TIMLEGGE,backpan,released,0.36,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
Types-XSD-0.007,2021-01-08T10:48:16,TOBYINK,latest,released,0.007,,Types-XSD,"type constraints based on XML schema datatypes"
Types-XSD-0.006,2021-01-08T10:40:23,TOBYINK,cpan,released,0.006,,Types-XSD,"type constraints based on XML schema datatypes"
Data-Radius-1.2.6,2021-01-08T10:37:12,PORTAONE,cpan,released,v1.2.6,,Data-Radius,"module to encode/decode RADIUS messages"
Types-XSD-Lite-0.006,2021-01-08T09:56:33,TOBYINK,latest,released,0.006,,Types-XSD-Lite,"type constraints based on a subset of XML schema datatypes"
Data-DeepAccess-0.002,2021-01-08T07:53:56,DBOOK,latest,released,0.002,,Data-DeepAccess,"Access or set data in deep structures"
DNS-Hetzner-0.03,2021-01-08T07:26:56,PERLSRVDE,cpan,released,0.03,,DNS-Hetzner,"Perl library to work with the API for the Hetzner DNS"
Gtk2-TrayIcon-0.07,2021-01-08T07:05:09,XAOC,latest,released,0.07,,Gtk2-TrayIcon,"(DEPRECATED) Perl interface to the EggTrayIcon library"
Dpkg-1.20.6,2021-01-08T04:23:50,GUILLEM,backpan,released,v1.20.6,,Dpkg,"Debian Package Manager Perl modules"
XML-Sig-0.35-TRIAL,2021-01-08T01:28:22,TIMLEGGE,backpan,developer,0.35,,XML-Sig,"A toolkit to help sign and verify XML Digital Signatures."
App-SubtitleUtils-0.002,2021-01-08T00:05:51,PERLANCAR,backpan,released,0.002,,App-SubtitleUtils,"Utilities related to video subtitles"
Bitcoin-Crypto-0.996,2021-01-07T22:09:02,BRTASTIC,backpan,released,0.996,,Bitcoin-Crypto,"Bitcoin cryptography in Perl"
libwww-perl-6.52,2021-01-07T21:58:27,OALDERS,cpan,released,6.52,,libwww-perl,"The World-Wide Web library for Perl"
Store-Directories-0.1,2021-01-07T20:15:58,CAMTAUXE,backpan,released,0.1,1,Store-Directories,"Manage a key/value store of directories with controls for"
Term-Size-0.210-TRIAL,2021-01-07T19:48:00,FERREIRA,cpan,developer,0.210,,Term-Size,"Retrieve terminal size on Unix"
Mojolicious-Plugin-Component-0.04,2021-01-07T19:41:19,AWNCORP,latest,released,0.04,,Mojolicious-Plugin-Component,"Module-based Component Renderer"
Math-Polynomial-1.019,2021-01-07T17:26:03,MHASCH,cpan,released,1.019,,Math-Polynomial,"Perl class for polynomials in one variable"
Dist-Zilla-PluginBundle-Author-DOMM-0.908,2021-01-07T15:19:40,DOMM,backpan,released,0.908,,Dist-Zilla-PluginBundle-Author-DOMM,"Dist::Zilla config suiting my needs"
Dist-Zilla-Plugin-SyncCPANfile-0.01,2021-01-07T14:22:37,PERLSRVDE,cpan,released,0.01,1,Dist-Zilla-Plugin-SyncCPANfile,"Sync a cpanfile with the prereqs listed in dist.ini"
IO-Compress-Zstd-2.100,2021-01-07T13:58:37,PMQS,cpan,released,2.100,,IO-Compress-Zstd,"Write zstd files/buffers"
IO-Compress-Lzop-2.100,2021-01-07T13:58:25,PMQS,cpan,released,2.100,,IO-Compress-Lzop,"Write lzop files/buffers"
IO-Compress-Lzma-2.100,2021-01-07T13:58:14,PMQS,cpan,released,2.100,,IO-Compress-Lzma,"Write lzma files/buffers"
IO-Compress-Lzf-2.100,2021-01-07T13:58:03,PMQS,cpan,released,2.100,,IO-Compress-Lzf,"Write lzf files/buffers"
IO-Compress-2.100,2021-01-07T13:57:52,PMQS,cpan,released,2.100,,IO-Compress,"IO Interface to compressed data files/buffers"
Bundle-IO-Compress-Bzip2-2.100,2021-01-07T13:57:41,PMQS,latest,released,2.100,,Bundle-IO-Compress-Bzip2,"Install IO::Compress::Bzip2 and dependencies"
Bundle-Compress-Zlib-2.100,2021-01-07T13:57:30,PMQS,latest,released,2.100,,Bundle-Compress-Zlib,"Install Compress::Zlib and dependencies"
Compress-Raw-Zlib-2.100,2021-01-07T13:00:23,PMQS,cpan,released,2.100,,Compress-Raw-Zlib,"yet another framework for writing test scripts"
Compress-Raw-Lzma-2.100,2021-01-07T13:00:12,PMQS,cpan,released,2.100,,Compress-Raw-Lzma,"Low-Level Interface to lzma compression library"
Compress-Raw-Bzip2-2.100,2021-01-07T13:00:00,PMQS,cpan,released,2.100,,Compress-Raw-Bzip2,"Low-Level Interface to bzip2 compression library"
Config-Model-TkUI-1.373,2021-01-07T11:52:08,DDUMONT,cpan,released,1.373,,Config-Model-TkUI,"a GUI to edit configuration data with Config::Model framework"
WebService-Mattermost-0.24,2021-01-07T11:12:09,MIKEJONES,cpan,released,0.24,,WebService-Mattermost,"Perl client library for Mattermost's REST API and websocket gateway"
PPIx-Regexp-0.076_01,2021-01-07T10:59:18,WYANT,backpan,developer,0.076_01,,PPIx-Regexp,"Parse regular expressions"
PPIx-QuoteLike-0.013_01,2021-01-07T10:55:17,WYANT,backpan,developer,0.013_01,,PPIx-QuoteLike,"Parse Perl string literals and string-literal-like things."
Gtk2-Spell-1.05,2021-01-07T06:44:07,XAOC,latest,released,1.05,,Gtk2-Spell,"(DEPRECATED) Bindings for GtkSpell with Gtk2"
Gtk2-SourceView2-0.11,2021-01-07T06:42:40,XAOC,cpan,released,0.11,,Gtk2-SourceView2,"(DEPRECATED) Enhanced source code editor widget"
Gtk2-SourceView-1.012,2021-01-07T06:23:28,XAOC,cpan,released,1.012,,Gtk2-SourceView,"(DEPRECATED) Perl wrappers for the GtkSourceView widget"
Gtk2-Recent-0.052,2021-01-07T06:08:02,XAOC,latest,released,0.052,1,Gtk2-Recent,"(DEPRECATED) Perl wrapper to the recent files spec Gtk"
Gtk2-Html2-0.05,2021-01-07T05:47:33,XAOC,cpan,released,0.05,1,Gtk2-Html2,"DEPRECATED Perl bindings for the GtkHtml2 Html display widget"
Gtk2-GladeXML-1.008,2021-01-07T05:33:22,XAOC,latest,released,1.008,,Gtk2-GladeXML,"(DEPRECATED) Create user interfaces directly from Glade XML"
Gtk2-GLExt-0.91,2021-01-07T05:24:13,XAOC,cpan,released,0.91,,Gtk2-GLExt,
GStreamer-Interfaces-0.07,2021-01-07T05:10:06,XAOC,latest,released,0.07,,GStreamer-Interfaces,"(DEPRECATED) Perl interface to the GStreamer"
Dir-Flock-0.09,2021-01-07T05:08:39,MOB,latest,released,0.09,,Dir-Flock,"advisory locking of a dedicated directory"
Mojolicious-Plugin-Component-0.03,2021-01-07T01:51:27,AWNCORP,cpan,released,0.03,,Mojolicious-Plugin-Component,"Module-based Component Renderer"
GStreamer-GConf-0.02,2021-01-07T01:25:55,XAOC,latest,released,0.02,,GStreamer-GConf,"(DEPRECATED) Perl interface to the GStreamer GConf library"
Locale-Places-0.03,2021-01-07T01:06:36,NHORNE,backpan,released,0.03,,Locale-Places,"Translate places using http://download.geonames.org/"
Perl-LineNumber-Comment-0.003,2021-01-07T00:05:42,PERLANCAR,latest,released,0.003,,Perl-LineNumber-Comment,"Add line number to Perl source as comment"
Net-OpenVAS-0.101,2021-01-06T22:34:23,GDT,cpan,released,0.101,,Net-OpenVAS,"Perl extension for OpenVAS Scanner"
GStreamer-0.21,2021-01-06T19:21:07,XAOC,latest,released,0.21,,GStreamer,"(DEPRECATED) Perl interface to version 0.10.x of the GStreamer"
AnyEvent-PgRecvlogical-1.02,2021-01-06T19:20:55,MYDMNSN,latest,released,1.02,,AnyEvent-PgRecvlogical,"perl port of pg_recvlogical"
Form-Tiny-1.12,2021-01-06T19:02:14,BRTASTIC,backpan,released,1.12,,Form-Tiny,"Input validator implementation centered around Type::Tiny"
Dist-Mgr-1.01,2021-01-06T18:38:49,STEVEB,backpan,released,1.01,,Dist-Mgr,"Automation for Perl distribution creation, integration, pre-release, release and post-release tasks."
RPC-XML-0.82,2021-01-06T18:05:35,RJRAY,latest,released,0.82,,RPC-XML,"Data, client and server classes for XML-RPC"
Business-Tax-VAT-1.12,2021-01-06T17:31:09,JONASBN,latest,released,1.12,,Business-Tax-VAT,"perform European VAT calculations"
Mac-Pasteboard-0.011_01,2021-01-06T16:06:26,WYANT,backpan,developer,0.011_01,,Mac-Pasteboard,"Manipulate Mac OS X pasteboards"
HTML-TableContentParser-0.302_01,2021-01-06T15:56:07,WYANT,backpan,developer,0.302_01,,HTML-TableContentParser,"Extract tables from HTML"
Geo-WebService-Elevation-USGS-0.117_01,2021-01-06T15:43:16,WYANT,backpan,developer,0.117_01,,Geo-WebService-Elevation-USGS,"Get elevation data from the USGS"
Mojolicious-Plugin-Component-0.02,2021-01-06T15:37:50,AWNCORP,cpan,released,0.02,,Mojolicious-Plugin-Component,"Module-based Component Renderer"
Lingua-Conjunction-2.2,2021-01-06T14:44:16,NHORNE,backpan,released,2.2,,Lingua-Conjunction,"Convert lists into simple linguistic conjunctions"
Word-Rhymes-1.03,2021-01-06T08:25:38,STEVEB,cpan,released,1.03,,Word-Rhymes,"Takes a word and fetches rhyming matches from RhymeZone.com"
Gnome2-Wnck-0.18,2021-01-06T07:21:01,XAOC,latest,released,0.18,,Gnome2-Wnck,"(DEPRECATED) Perl interface to the Window Navigator"
Gnome2-Wnck-0.17,2021-01-06T06:41:37,XAOC,cpan,released,0.17,,Gnome2-Wnck,"(DEPRECATED) Perl interface to the Window Navigator"
Gnome2-Vte-0.12,2021-01-06T06:32:27,XAOC,latest,released,0.12,,Gnome2-Vte,"(DEPRECATED) Perl interface to the Virtual Terminal Emulation"
Gnome2-VFS-1.084,2021-01-06T06:25:50,XAOC,latest,released,1.084,,Gnome2-VFS,"(DEPRECATED) Perl interface to the 2.x series of the GNOME VFS"
Gnome2-Rsvg-0.12,2021-01-06T06:16:41,XAOC,latest,released,0.12,,Gnome2-Rsvg,"(DEPRECATED) Perl interface to the RSVG library"
Gnome2-Print-1.001,2021-01-06T06:07:24,XAOC,latest,released,1.001,,Gnome2-Print,"(DEPRECATED) Perl wrappers for the Gnome Print utilities."
App-streamfinder-0.003,2021-01-06T06:05:58,PERLANCAR,latest,released,0.003,,App-streamfinder,"CLI for StreamFinder, a module to fetch actual raw streamable URLs from video & podcasts sites"
Gnome2-PanelApplet-0.04,2021-01-06T05:44:13,XAOC,latest,released,0.04,,Gnome2-PanelApplet,"(DEPRECATED) Perl interface to GNOME's applet library"
StreamFinder-1.41,2021-01-06T05:39:21,TURNERJW,backpan,released,1.41,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
Mojolicious-Plugin-Component-0.01,2021-01-06T05:30:09,AWNCORP,cpan,released,0.01,1,Mojolicious-Plugin-Component,"Module-based Component Renderer"
Gnome2-GConf-1.047,2021-01-06T05:25:53,XAOC,latest,released,1.047,,Gnome2-GConf,"(DEPRECATED) Perl wrappers for the GConf configuration engine."
TAP-Formatter-JUnit-0.12,2021-01-06T05:24:27,GTERMARS,backpan,released,0.12,,TAP-Formatter-JUnit,"Harness output delegate for JUnit output"
FunctionalPerl-0.72.42,2021-01-06T04:29:16,PFLANZE,cpan,released,v0.72.42,,FunctionalPerl,"FunctionalPerl - functional programming in Perl"
DNS-Hetzner-0.02,2021-01-06T04:25:05,PERLSRVDE,cpan,released,0.02,,DNS-Hetzner,"Perl library to work with the API for the Hetzner DNS"
Test-File-1.444,2021-01-06T03:43:11,BDFOY,backpan,released,1.444,,Test-File,"test file attributes"
RPC-XML-0.81,2021-01-06T02:49:51,RJRAY,cpan,released,0.81,,RPC-XML,"Data, client and server classes for XML-RPC"
Gnome2-1.048,2021-01-06T01:49:59,XAOC,latest,released,1.048,,Gnome2,"(DEPRECATED) Perl interface to the 2.x series of the GNOME libraries"
Perl-LineNumber-Comment-0.002,2021-01-06T00:06:13,PERLANCAR,backpan,released,0.002,,Perl-LineNumber-Comment,"Add line number to Perl source as comment"
DBIx-OnlineDDL-v0.930.0,2021-01-05T22:13:33,GSG,cpan,released,v0.930.0,,DBIx-OnlineDDL,"Run DDL on online databases safely"
Analizo-1.25.1,2021-01-05T21:04:49,JOENIO,latest,released,1.25.1,,Analizo,"multi-language source code analysis toolkit"
Data-Money-0.19,2021-01-05T17:53:43,MANWAR,latest,released,0.19,,Data-Money,"Money/currency with formatting and overloading."
DBIx-OnlineDDL-v0.93.0,2021-01-05T17:40:46,GSG,backpan,released,v0.93.0,1,DBIx-OnlineDDL,"Run DDL on online databases safely"
mb-0.18,2021-01-05T17:34:10,INA,cpan,released,0.18,,mb,"run Perl script in MBCS encoding (not only CJK ;-)"
Test-MockModule-v0.176.0,2021-01-05T16:44:09,GFRANKS,cpan,released,v0.176.0,,Test-MockModule,"Override subroutines in a module for unit testing"
Socket-2.031,2021-01-05T15:50:53,PEVANS,cpan,released,2.031,,Socket,"networking constants and support functions"
Astro-Montenbruck-1.03,2021-01-05T15:30:04,KRUSHI,backpan,released,1.03,,Astro-Montenbruck,"calculate planetary positions for given time and place."
Devel-WatchVars-v1.0.5,2021-01-05T15:23:24,TOMC,latest,released,v1.0.5,,Devel-WatchVars,"trace access to scalar variables"
Plack-Middleware-Text-Minify-v0.1.4,2021-01-05T14:31:23,RRWO,backpan,released,v0.1.4,,Plack-Middleware-Text-Minify,"minify text responses on the fly"
Text-Minify-XS-v0.3.6,2021-01-05T14:13:40,RRWO,backpan,released,v0.3.6,,Text-Minify-XS,"Simple text minification"
PDF-Imposition-0.26,2021-01-05T14:13:29,MELMOTHX,latest,released,0.26,,PDF-Imposition,"Perl module to manage the PDF imposition"
Nano-0.05,2021-01-05T14:05:09,AWNCORP,cpan,released,0.05,,Nano,"Minimalist Object Persistence"
Form-Tiny-1.11,2021-01-05T13:08:44,BRTASTIC,backpan,released,1.11,,Form-Tiny,"Input validator implementation centered around Type::Tiny"
Text-Minify-XS-v0.3.5,2021-01-05T13:00:52,RRWO,backpan,released,v0.3.5,,Text-Minify-XS,"Simple text minification"
Form-Tiny-1.10,2021-01-05T12:25:59,BRTASTIC,backpan,released,1.10,,Form-Tiny,"Input validator implementation centered around Type::Tiny"
RundeckAPI-1.3.4.1,2021-01-05T11:17:21,XAVIERH,latest,released,v1.3.4.1,,RundeckAPI,"Queries Rundeck's REST API"
App-TimeTracker-3.008,2021-01-05T11:17:10,DOMM,backpan,released,3.008,,App-TimeTracker,"time tracking for impatient and lazy command line lovers"
Games-Sudoku-General-0.023_01,2021-01-05T08:48:08,WYANT,backpan,developer,0.023_01,,Games-Sudoku-General,"Solve Sudoku and related puzzles"
Game-Life-Faster-0.003_01,2021-01-05T08:37:49,WYANT,backpan,developer,0.003_01,,Game-Life-Faster,"Play John Horton Conway's Game of Life, hopefully faster than a naive implementation."
File-Symlink-Relative-0.002_01,2021-01-05T08:28:46,WYANT,backpan,developer,0.002_01,,File-Symlink-Relative,"Create relative symbolic links"
Data-FormValidator-Profile-0.08,2021-01-05T08:08:18,GTERMARS,latest,released,0.08,,Data-FormValidator-Profile,"Profile object for Data::FormValidator"
Test-LeakTrace-0.17,2021-01-05T07:52:48,LEEJO,latest,released,0.17,,Test-LeakTrace,"Traces memory leaks"
Atomic-Pipe-0.019,2021-01-05T07:14:39,EXODIST,latest,released,0.019,,Atomic-Pipe,"Send atomic messages from multiple writers across a POSIX pipe."
Template-Plugin-StripComments-1.02,2021-01-05T06:55:25,GTERMARS,backpan,released,1.02,1,Template-Plugin-StripComments,"Template Toolkit filter to strip comment blocks"
Template-Plugin-NoFollow-1.03,2021-01-05T06:50:04,GTERMARS,backpan,released,1.03,,Template-Plugin-NoFollow,"Template Toolkit filter to add rel=""nofollow"" to all HTML links"
Mail-Milter-Authentication-2.20210105.2,2021-01-05T06:40:58,MBRADSHAW,cpan,released,2.20210105.2,,Mail-Milter-Authentication,"A Perl Mail Authentication Milter"
Dist-Zilla-Plugin-GitHub-RequireGreenBuild-0.01,2021-01-05T06:35:36,GTERMARS,cpan,released,0.01,1,Dist-Zilla-Plugin-GitHub-RequireGreenBuild,"Require a successful GitHub Actions workflow run"
Gnome2-Canvas-1.006,2021-01-05T04:22:53,XAOC,latest,released,1.006,,Gnome2-Canvas,"(DEPRECATED) A structured graphics canvas"
Gnome2-Canvas-1.005,2021-01-05T04:08:41,XAOC,cpan,released,1.005,,Gnome2-Canvas,"(DEPRECATED) A structured graphics canvas"
HTTP-Message-6.27,2021-01-05T03:00:50,OALDERS,cpan,released,6.27,,HTTP-Message,"HTTP style message (base class)"
DateTime-Fiction-JRRTolkien-Shire-0.904_03,2021-01-05T01:51:14,WYANT,backpan,developer,0.904_03,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Acme-CPANModules-PERLANCAR-Forked-0.002,2021-01-05T00:06:11,PERLANCAR,latest,released,0.002,1,Acme-CPANModules-PERLANCAR-Forked,"List of my modules which are forked from others"
DateTime-Fiction-JRRTolkien-Shire-0.904_02,2021-01-04T23:58:23,WYANT,backpan,developer,0.904_02,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Sort-Fields-1.001,2021-01-04T23:55:33,BDFOY,latest,released,1.001,,Sort-Fields,"Sort lines containing delimited fields"
Music-BachChoralHarmony-0.0410,2021-01-04T23:52:44,GENE,latest,released,0.0410,,Music-BachChoralHarmony,"Parse the UCI Bach choral harmony data set"
LinkEmbedder-1.16,2021-01-04T23:17:06,JHTHORSEN,cpan,released,1.16,,LinkEmbedder,"Embed / expand oEmbed resources and other URL / links"
Zing-0.26,2021-01-04T22:46:56,AWNCORP,cpan,released,0.26,,Zing,"Multi-Process Management System"
IO-1.45,2021-01-04T22:30:35,TODDR,cpan,released,1.45,,IO,"Perl core IO modules"
HTTP-Cookies-6.10,2021-01-04T22:04:50,OALDERS,latest,released,6.10,,HTTP-Cookies,"HTTP cookie jars"
Music-BachChoralHarmony-0.0409,2021-01-04T20:47:38,GENE,backpan,released,0.0409,,Music-BachChoralHarmony,"Parse the UCI Bach choral harmony data set"
Business-Tax-VAT-1.11,2021-01-04T20:23:18,JONASBN,cpan,released,1.11,,Business-Tax-VAT,"perform European VAT calculations"
Analizo-1.25.0,2021-01-04T19:54:56,JOENIO,cpan,released,1.25.0,,Analizo,"multi-language source code analysis toolkit"
Alien-Doxyparse-0.17,2021-01-04T19:10:30,JOENIO,latest,released,0.17,,Alien-Doxyparse,"Build and make available the doxyparse tool"
Music-BachChoralHarmony-0.0408,2021-01-04T18:58:51,GENE,backpan,released,0.0408,,Music-BachChoralHarmony,"Parse the UCI Bach choral harmony data set"
Music-BachChoralHarmony-0.0407,2021-01-04T18:15:41,GENE,backpan,released,0.0407,,Music-BachChoralHarmony,"Parse the UCI Bach choral harmony data set"
UV-1.901-TRIAL,2021-01-04T16:16:54,PEVANS,backpan,developer,1.901,,UV,"Perl interface to libuv"
Catmandu-Pure-0.05,2021-01-04T15:38:34,BRIEM,latest,released,0.05,,Catmandu-Pure,"A bundle of Catmandu modules for working with data from Pure"
Date-Holidays-KZ-0.2021.0,2021-01-04T14:51:26,BESINT,latest,released,0.2021.0,,Date-Holidays-KZ,"Determine Kazakhstan official holidays and business days."
StreamFinder-1.40,2021-01-04T14:38:52,TURNERJW,cpan,released,1.40,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
FindBin-libs-v2.20.2,2021-01-04T14:36:02,LEMBARK,backpan,released,v2.20.2,,FindBin-libs,"locate and a 'use lib' or export directories based on $FindBin::Bin."
WebService-Tesco-API-1.2,2021-01-04T14:23:09,DAVEHODG,cpan,released,1.2,,WebService-Tesco-API,"Web service for the Tesco groceries API"
Plack-Middleware-Text-Minify-v0.1.3,2021-01-04T14:03:57,RRWO,backpan,released,v0.1.3,,Plack-Middleware-Text-Minify,"minify text responses on the fly"
Text-Minify-XS-v0.3.4,2021-01-04T14:01:09,RRWO,backpan,released,v0.3.4,,Text-Minify-XS,"Simple text minification"
DateTime-Fiction-JRRTolkien-Shire-0.904_01,2021-01-04T13:58:19,WYANT,backpan,developer,0.904_01,,DateTime-Fiction-JRRTolkien-Shire,"DateTime implementation of the Shire Calendar from JRR Tolkien's classic, ""Lord of the Rings""."
Text-Minify-XS-v0.3.3,2021-01-04T13:58:08,RRWO,backpan,released,v0.3.3,,Text-Minify-XS,"Simple text minification"
Date-Tolkien-Shire-1.902_01,2021-01-04T13:54:07,WYANT,backpan,developer,1.902_01,,Date-Tolkien-Shire,"Convert dates into the Shire Calendar."
Date-Tolkien-Shire-Data-0.006_01,2021-01-04T13:48:50,WYANT,backpan,developer,0.006_01,,Date-Tolkien-Shire-Data,"Data functionality for Shire calendars."
Ogg-Vorbis-Header-0.11,2021-01-04T13:38:27,DAVECROSS,latest,released,0.11,,Ogg-Vorbis-Header,"An object-oriented interface to Ogg Vorbis information and comment fields."
Plack-Middleware-Text-Minify-v0.1.2,2021-01-04T13:33:05,RRWO,backpan,released,v0.1.2,,Plack-Middleware-Text-Minify,"minify text responses on the fly"
AudioFile-Info-v2.0.2,2021-01-04T13:27:42,DAVECROSS,latest,released,v2.0.2,,AudioFile-Info,"Perl extension to get info from audio files."
App-Regather-0.80.03,2021-01-04T13:00:36,ZEUS,cpan,released,v0.80.03,,App-Regather,"regather - LDAP syncrepl consumer script to perform actions desired on syncrepl event"
App-Dusage-2.01,2021-01-04T12:42:22,JV,backpan,released,2.01,,App-Dusage,"provide disk usage statistics"
Catmandu-XLS-0.10,2021-01-04T10:57:06,NICS,latest,released,0.10,,Catmandu-XLS,"modules for working with Excel .xls and .xlsx files"
AudioFile-Info-Ogg-Vorbis-Header-v1.8.3,2021-01-04T09:01:59,DAVECROSS,latest,released,v1.8.3,,AudioFile-Info-Ogg-Vorbis-Header,"Perl extension to get info from"
AudioFile-Info-MP3-Tag-v1.6.3,2021-01-04T08:51:40,DAVECROSS,latest,released,v1.6.3,,AudioFile-Info-MP3-Tag,"Perl extension to get info from MP3 files."
Connector-1.36,2021-01-04T07:25:03,MRSCOTTY,cpan,released,1.36,,Connector,"a generic connection to a hierarchical-structured data set"
CPANfile-Parse-PPI-0.04,2021-01-04T06:49:27,PERLSRVDE,cpan,released,0.04,,CPANfile-Parse-PPI,"Parse cpanfiles with PPI"
StreamFinder-1.39,2021-01-04T06:09:19,TURNERJW,backpan,released,1.39,,StreamFinder,"Fetch actual raw streamable URLs from various radio-station, video & podcast websites."
App-VTide-v0.1.14,2021-01-04T05:02:45,IVANWILLS,cpan,released,v0.1.14,,App-VTide,"A vim/tmux based IDE for the terminal"
Slack-Notify-0.003,2021-01-04T02:19:46,ROBN,cpan,released,0.003,,Slack-Notify,"Trigger Slack incoming webhooks"
Dist-Zilla-Plugin-GitHubREADME-Badge-0.33,2021-01-04T00:39:52,FAYLAND,latest,released,0.33,,Dist-Zilla-Plugin-GitHubREADME-Badge,"Dist::Zilla - add badges to github README.md"
Acme-CPANModules-ContainingJustData-0.002,2021-01-04T00:06:26,PERLANCAR,latest,released,0.002,1,Acme-CPANModules-ContainingJustData,"Modules that just contain data"
JSON-Create-0.30,2021-01-04T00:06:15,BKB,backpan,released,0.30,,JSON-Create,"Create JSON"
IO-FDPass-1.3,2021-01-03T23:54:46,MLEHMANN,latest,released,1.3,,IO-FDPass,"pass a file descriptor over a socket"
Role-Tiny-2.002_002,2021-01-03T23:53:28,HAARG,cpan,developer,2.002_002,,Role-Tiny,"Roles: a nouvelle cuisine portion size slice of Moose"
JSON-Parse-0.59,2021-01-03T23:52:01,BKB,backpan,released,0.59,,JSON-Parse,"Parse JSON"
WHO-GrowthReference-Table-0.003,2021-01-03T23:13:48,PERLANCAR,backpan,released,0.003,,WHO-GrowthReference-Table,"Lookup height/weight in the WHO growth chart (a.k.a. growth reference, growth standards)"
Mojolicious-Plugin-Status-1.13,2021-01-03T23:09:34,SRI,cpan,released,1.13,,Mojolicious-Plugin-Status,"Mojolicious server status"
Minion-10.15,2021-01-03T23:06:03,SRI,cpan,released,10.15,,Minion,"Job queue"
Mojo-Pg-4.23,2021-01-03T23:04:04,SRI,cpan,released,4.23,,Mojo-Pg,"Mojolicious ♥ PostgreSQL"
App-Dusage-2.00,2021-01-03T21:56:56,JV,backpan,released,2.00,1,App-Dusage,"provide disk usage statistics"
Sweat-202101030,2021-01-03T21:37:34,JMAC,latest,released,202101030,,Sweat,"A chatty, distracting, and flexible workout timer."
Encode-RAD50-0.014_01,2021-01-03T20:55:44,WYANT,backpan,developer,0.014_01,,Encode-RAD50,"Convert to and from the Rad50 character set"
Sys-Linux-KernelVersion-0.102,2021-01-03T20:42:50,SIMCOP,latest,released,0.102,,Sys-Linux-KernelVersion,"Gives tools for checking the current running linux kernel version"
Zing-0.25,2021-01-03T19:21:30,AWNCORP,cpan,released,0.25,,Zing,"Multi-Process Management System"
